FCLTY_NM,FCLTY_SDIV_CD,FCLTY_FLAG_NM,INDUTY_CD,INDUTY_NM,FCLTY_TY_CD,FCLTY_TY_NM,POSESN_MBY_CD,POSESN_MBY_NM,POSESN_MBY_CTPRVN_CD,POSESN_MBY_CTPRVN_NM,POSESN_MBY_SIGNGU_CD,POSESN_MBY_SIGNGU_NM,RSPNSBLTY_DEPT_NM,RSPNSBLTY_TEL_NO,ROAD_NM_CTPRVN_CD,ROAD_NM_CTPRVN_NM,ROAD_NM_SIGNGU_CD,ROAD_NM_SIGNGU_NM,ROAD_NM_EMD_CD,ROAD_NM_EMD_NM,ROAD_NM_LI_CD,ROAD_NM_LI_NM,RDNMADR_NM,FCLTY_LO,FCLTY_LA,FCLTY_AR_CO,ACMD_NMPR_CO,ADTM_CO,FCLTY_HMPG_URL,NATION_ALSFC_AT,FCLTY_STATE_CD,DEL_AT
"동광체육공원 내 체육시설(풋살장)","P","공공","P27","풋살장","P2701","풋살장","01","지방자치단체","4100000000","경기도","4155000000","안성시",,,"4100000000","경기도","4155000000","안성시","4155013300","중리동",,,"경기도 안성시 안성맞춤대로 772 (중리동)","127.266971487799","36.9824914149649","1369",,,,"N","00","N"
"동광체육공원(풋살장)","P","공공","P27","풋살장","P2701","풋살장","01","지방자치단체","4100000000","경기도","4155000000","안성시",,,"4100000000","경기도","4155000000","안성시","4155013300","중리동",,,"경기도 안성시 안성맞춤대로 772 (중리동)",,,"0",,,,"N","99","N"
"동광초등학교","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","3000000000","대전광역시","3011000000","동구","문화공보과","042-251-4234","3000000000","대전광역시","3011000000","동구",,,,,,"127.45480709","36.3117696265",,,,,"N","00","N"
"동교어린이공원","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1100000000","서울특별시","1144000000","마포구","공원녹지과","02-3153-9554","1100000000","서울특별시","1144000000","마포구",,,,,"서울특별시 마포구 동교동 197-17","126.923304376","37.5601644827",,,,,"N","00","N"
"동구구민운동장","P","공공","P02","축구장","P0201","축구장","01","지방자치단체","2800000000","인천광역시","2812500000","제물포구","홍보체육진흥실 생활체육팀","032-770-6124","2800000000","인천광역시","2814000000",,"2814010700",,,,"인천광역시  제물포구 방축로 249 (송림동)","126.6715071818","37.4771864526","14750","800","800",,"N","00","N"
"동구국민","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","3000000000","대전광역시","3011000000","동구",,,"3000000000","대전광역시","3011000000","동구","3011011400","가양동",,,"대전광역시 동구 가양로 9 (가양동)","127.438147763773","36.3394700346468","4984",,,,"N","00","N"
"동구국민체육문예센터","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","2600000000","부산광역시","2617000000","동구",,,"2600000000","부산광역시","2617000000","동구","2617010200","수정동",,,"부산광역시 동구 구청로 8 (수정동)","129.044674212151","35.1289529498826",,,,,"N","00","N"
"동구국민체육문예센터","P","공공","P17","골프연습장","P1701","골프연습장",,,"2600000000","부산광역시","2617000000","동구",,,"2600000000","부산광역시","2617000000","동구","2617010200","수정동",,,"부산광역시 동구 구청로 8 (수정동)","129.044674212151","35.1289529498826","5719",,,,"N","00","N"
"동구국민체육문예센터","P","공공","P23","기타체육시설(체력단련장)","P2301","기타체육시설(체력단련장)",,,"2600000000","부산광역시","2617000000","동구",,,"2600000000","부산광역시","2617000000","동구","2617010200","수정동",,,"부산광역시 동구 구청로 8 (수정동)","129.044674212151","35.1289529498826","5719",,,,"N","00","N"
"동구국민체육문예센터","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","2600000000","부산광역시","2617000000","동구",,,"2600000000","부산광역시","2617000000","동구","2617010200","수정동",,,"부산광역시 동구 구청로 8 (수정동)","129.044674212151","35.1289529498826","5719",,"200","https://www.bsdgsportsart.or.kr/","N","00","N"
"동구국민체육센터","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","3000000000","대전광역시","3011000000","동구",,,"3000000000","대전광역시","3011000000","동구","3011011400","가양동",,,"대전광역시 동구 가양로 9 (가양동)","127.43809521471243","36.33949455903087","5004",,,"http://www.dgnsc.co.kr/","N","00","N"
"동구국민체육센터수영장","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구","문화관광과","062-608-2433","1200000000","전남광주통합특별시","1221000000","동구","1221011000","산수동",,,"전남광주통합특별시 동구 필문대로205번길 17 (산수동)",,,"741",,,"http://www.gjdgu.kr/","N","00","N"
"동구국민체육센터수영장","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","3100000000","울산광역시","3117000000","동구","문화체육과","052-234-4141","3100000000","울산광역시","3117000000","동구","3117010200","화정동",,,"울산광역시 동구 봉수로 153 (화정동)","129.4163210795","35.5034858778","1640",,,,"N","00","N"
"동구다목적체육관","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221011900","소태동",,,"전남광주통합특별시 동구 남문로 418-13 (소태동)","126.937980414147","35.1095322212656","2795",,"869",,"N","00","N"
"동구다목적체육관 부설축구장","P","공공","P02","축구장","P0201","축구장","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221011900","소태동",,,"전남광주통합특별시 동구 소태동 산 251-8","126.940397013688","35.1105473811233","5880",,,,"N","00","N"
"동구당구장","P","공공","P22","기타시설","P2201","기타시설","01","지방자치단체","3000000000","대전광역시","3011000000","동구",,,"3000000000","대전광역시","3011000000","동구","3011011800","삼성동",,,"대전광역시 동구 현암로 22 (삼성동)","127.420461688981","36.3429869594364",,,,,"N","00","N"
"동구리 생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1286000000","진도군","행정과","061-540-3264","1200000000","전남광주통합특별시","1286000000","진도군","1286036031","여미리",,,"전남광주통합특별시 진도군 조도면 동구1길 41","126.0183658108","34.3280344357",,,,,"N","00","Y"
"동구리 생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1286000000","진도군","행정과 체육지원","061-540-3264","1200000000","전남광주통합특별시","1286000000","진도군","1286034033","연동리",,,"전남광주통합특별시 진도군 임회면 동구지길 12","126.1500653923","34.3940962351",,,,,"N","99","Y"
"동구리 호수공원 주민생활체육시설","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","1200000000","전남광주통합특별시","1276000000","화순군","스포츠산업과","061-379-3401","1200000000","전남광주통합특별시","1276000000","화순군","1276025026","동구리",,,"전남광주통합특별시 화순군 화순읍 진각로 367","126.984424718","35.083101636",,,,,"N","00","N"
"동구무등산파크골프장","P","공공","P17","골프연습장","P1701","골프연습장","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221011900","소태동",,,"전남광주통합특별시 동구 소태동 산 251-8","126.940397013688","35.1105473811233","6032",,,,"N","00","N"
"동구문화센터수영장","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구","문화관광과","062-225-8700","1200000000","전남광주통합특별시","1221000000","동구",,,,,"학동","126.924185833","35.1344208029","991",,"37","www.donggucc.kr","N","00","N"
"동구문화센터체육관","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221011900","소태동",,,"전남광주통합특별시 동구 남문로 646 (소태동)","126.93092587645","35.1285935496728","1157",,,"Wwe.bitgoeulcc.co.kr","N","00","N"
"동구문화체육센터 수영장","P","공공","P11","수영장","P1101","수영장","01","지방자치단체","2800000000","인천광역시","2812500000","제물포구",,,"2800000000","인천광역시","2814000000",,"2814010700",,,,"인천광역시  제물포구 송림로110번길 5-8(송림동)","126.647542264254","37.4757730062256",,,,"https://www.icdonggu.go.kr/cscenter/","N","00","N"
"동구문화체육센터 체력단련장","P","공공","P23","기타체육시설(체력단련장)","P2301","기타체육시설(체력단련장)","01","지방자치단체","2800000000","인천광역시","2812500000","제물포구",,,"2800000000","인천광역시","2814000000",,"2814010700",,,,"인천광역시  제물포구 송림로110번길 5-8(송림동)","126.647542264254","37.4757730062256",,,,"https://www.icdonggu.go.kr/cscenter/","N","00","N"
"동구보건소","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","2800000000","인천광역시","2812500000","제물포구","홍보체육진흥실 생활체육팀","032-770-6124","2800000000","인천광역시","2814000000",,"2814010100",,,,"인천광역시 동구 석수로 90 (만석동)","126.6259350532","37.4830408422",,,,,"N","00","Y"
"동구생활체육관","P","공공","P09","체육관","P0901","구기체육관","01","지방자치단체","3000000000","대전광역시","3011000000","동구",,,"3000000000","대전광역시","3011000000","동구",,,,,,,,"893","400","200",,"N","00","Y"
"동구씨름연습장","P","공공","P07","씨름장","P0701","씨름장","01","지방자치단체","3100000000","울산광역시","3117000000","동구","문화체육과",,"3100000000","울산광역시","3117000000","동구","3117010100","방어동",,,"울산광역시 동구 꽃바위2가길 21 (방어동)","129.4132000846","35.4832928369","1006","60",,,"N","00","Y"
"동구야구경기장","P","공공","P04","야구장","P0401","야구장","01","지방자치단체","3100000000","울산광역시","3117000000","동구","동구야구경기장","052-233-9584","3100000000","울산광역시","3117000000","동구",,,,,"울산광역시 동구 미포동 3-28","129.444458332","35.5390575336","4974","90","90",,"N","00","N"
"동구야구장","P","공공","P04","야구장","P0401","야구장","01","지방자치단체","3100000000","울산광역시","3117000000","동구",,,"3100000000","울산광역시","3117000000","동구","3117010500","미포동",,,"울산광역시 동구 미포산업로 145 (미포동)","129.4436867405","35.5393506991",,,,,"N","00","Y"
"동구청","P","공공","P08","간이운동장","P0801","간이운동장","01","지방자치단체","2800000000","인천광역시","2812500000","제물포구","홍보체육진흥실 생활체육팀","032-770-6124","2800000000","인천광역시","2814000000",,"2814010700",,,,"인천광역시  제물포구 금곡로 67 (송림동)","126.64325994698025","37.473727576636556",,,,,"N","00","N"
"동구청소년수련관체육관","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221012200","학동",,,"전남광주통합특별시 동구 의재로43번길 27-3 (학동)","126.934746012292","35.133038218329","1043",,,"www.dgyouth1318.or.kr","N","00","N"
"동구탁구전용구장","P","공공","P09","체육관","P0903","생활체육관","01","지방자치단체","1200000000","전남광주통합특별시","1221000000","동구",,,"1200000000","전남광주통합특별시","1221000000","동구","1221011900","소태동",,,"전남광주통합특별시 동구 남문로 418-13 (소태동)","126.937980414147","35.1095322212656","487",,,,"N","00","N"
